2018-02-27, 21:49:35, 545000000, 550000000, 1000000.00, 20, -58.21, -61.85, -62.09, -60.25, -61.87
2018-02-27, 21:49:35, 555000000, 560000000, 1000000.00, 20, -69.85, -63.10, -65.92, -64.60, -57.87
2018-02-27, 21:49:35, 560000000, 565000000, 1000000.00, 20, -53.43, -61.52, -71.65, -78.83, -62.34
2018-02-27, 21:49:35, 570000000, 575000000, 1000000.00, 20, -59.98, -61.28, -64.21, -70.45, -75.76
2018-02-27, 21:49:35, 565000000, 570000000, 1000000.00, 20, -69.46, -68.83, -64.35, -67.10, -68.80
2018-02-27, 21:49:35, 575000000, 580000000, 1000000.00, 20, -62.00, -62.95, -63.34, -62.36, -52.22
2018-02-27, 21:49:35, 580000000, 585000000, 1000000.00, 20, -53.75, -67.53, -67.18, -63.37, -67.57
2018-02-27, 21:49:35, 590000000, 595000000, 1000000.00, 20, -63.71, -66.12, -65.29, -60.96, -59.15
2018-02-27, 21:49:35, 585000000, 590000000, 1000000.00, 20, -62.77, -66.98, -61.89, -61.69, -61.46
2018-02-27, 21:49:35, 595000000, 600000000, 1000000.00, 20, -64.78, -64.77, -62.59, -66.02, -58.50
2018-02-27, 21:49:35, 600000000, 605000000, 1000000.00, 20, -53.52, -55.54, -58.69, -67.01, -61.43
2018-02-27, 21:49:35, 610000000, 615000000, 1000000.00, 20, -68.37, -66.60, -57.27, -59.29, -61.34
2018-02-27, 21:49:35, 605000000, 610000000, 1000000.00, 20, -67.86, -63.83, -61.86, -88.80, -68.96
2018-02-27, 21:49:35, 615000000, 620000000, 1000000.00, 20, -66.58, -61.44, -67.42, -70.03, -58.90
2018-02-27, 21:49:35, 620000000, 625000000, 1000000.00, 20, -57.79, -63.15, -61.26, -68.11, -64.47
2018-02-27, 21:49:35, 630000000, 635000000, 1000000.00, 20, -69.49, -65.12, -68.04, -79.56, -71.70
2018-02-27, 21:49:35, 625000000, 630000000, 1000000.00, 20, -69.32, -68.60, -74.40, -64.61, -64.00
2018-02-27, 21:49:35, 635000000, 640000000, 1000000.00, 20, -67.82, -61.42, -60.96, -61.59, -58.91
2018-02-27, 21:49:35, 640000000, 645000000, 1000000.00, 20, -76.69, -60.32, -69.37, -65.36, -66.84
2018-02-27, 21:49:35, 650000000, 655000000, 1000000.00, 20, -62.54, -60.42, -63.86, -60.91, -57.98
2018-02-27, 21:49:35, 645000000, 650000000, 1000000.00, 20, -58.97, -60.11, -60.30, -59.27, -61.11
2018-02-27, 21:49:35, 655000000, 660000000, 1000000.00, 20, -71.40, -63.60, -63.86, -62.02, -53.76
2018-02-27, 21:49:35, 660000000, 665000000, 1000000.00, 20, -59.56, -61.96, -60.25, -68.50, -65.74
2018-02-27, 21:49:35, 670000000, 675000000, 1000000.00, 20, -72.54, -68.21, -66.43, -72.69, -64.98
2018-02-27, 21:49:35, 665000000, 670000000, 1000000.00, 20, -68.42, -66.79, -68.24, -72.60, -66.28
2018-02-27, 21:49:35, 675000000, 680000000, 1000000.00, 20, -72.78, -63.00, -66.43, -78.38, -63.58
2018-02-27, 21:49:35, 680000000, 685000000, 1000000.00, 20, -60.42, -57.85, -64.53, -62.65, -59.27
